record id,to_date,from_date,Origin,Destination,total_buzz-O,total_buzz-D,death-O,fled,week_nbr
6951,3/31/16,3/17/16,Thi-Qar,Sulaymaniya,2271.285714,48.07142857,22.28571429,0,4
6952,3/31/16,3/17/16,Thi-Qar,Sumel,205.2142857,48.07142857,0,0,4
6953,3/31/16,3/17/16,Thi-Qar,Suq Al-Shoyokh,1193,48.07142857,0.357142857,0,4
6954,3/31/16,3/17/16,Thi-Qar,Telafar,741.6428571,48.07142857,0,0,4
6955,3/31/16,3/17/16,Thi-Qar,Tikrit,447.3571429,48.07142857,0,0,4
6956,3/31/16,3/17/16,Thi-Qar,Tilkaif,789.2857143,48.07142857,0,0,4
6957,3/31/16,3/17/16,Thi-Qar,Zakho,668.7142857,157.5714286,4.285714286,0,4
6958,3/31/16,3/17/16,Wassit,Abu Al-Khaseeb,1209.214286,157.5714286,0,0,4
6959,3/31/16,3/17/16,Wassit,Abu Al-Khaseeb,1193,75.35714286,0.357142857,0,4
6960,3/31/16,3/17/16,Wassit,Adhamia,741.6428571,75.35714286,0,0,4
6961,3/31/16,3/17/16,Wassit,Afaq,447.3571429,75.35714286,0,0,4
6962,3/31/16,3/17/16,Wassit,Afaq,1552.857143,157.5714286,2.5,0,4
6963,3/31/16,3/17/16,Wassit,Ain Al-Tamur,474.7857143,157.5714286,0.285714286,0,4
6964,3/31/16,3/17/16,Wassit,Ain Al-Tamur,789.2857143,75.35714286,0,0,4
6965,3/31/16,3/17/16,Wassit,Akre,805.3571429,157.5714286,0.071428571,0,4
6966,3/31/16,3/17/16,Wassit,Al Resafa,449,157.5714286,0.071428571,0,4
6967,3/31/16,3/17/16,Wassit,Al Sadr,2271.285714,157.5714286,22.28571429,0,4
6968,3/31/16,3/17/16,Wassit,Al-Chibayish,205.2142857,157.5714286,0,0,4
6969,3/31/16,3/17/16,Wassit,Al-Daur,1193,157.5714286,0.357142857,0,4
6970,3/31/16,3/17/16,Wassit,Al-Hai,741.6428571,157.5714286,0,0,4
6971,3/31/16,3/17/16,Wassit,Al-Hamdaniya,447.3571429,157.5714286,0,0,4
6972,3/31/16,3/17/16,Wassit,Al-Hawiga,789.2857143,157.5714286,0,0,4
6973,3/31/16,3/17/16,Wassit,Al-Hindiya,1822.928571,114.9285714,7,0,4
6974,3/31/16,3/17/16,Wassit,Al-Ka'im,668.7142857,114.9285714,4.285714286,0,4
6975,3/31/16,3/17/16,Wassit,Al-Kahla,3177.357143,114.9285714,13,0,4
6976,3/31/16,3/17/16,Wassit,Al-Khalis,616.5714286,114.9285714,0,0,4
6977,3/31/16,3/17/16,Wassit,Al-Khidhir,275.2857143,114.9285714,0,0,4
6978,3/31/16,3/17/16,Wassit,Al-Mahawil,2221.928571,114.9285714,0.5,0,4
6979,3/31/16,3/17/16,Wassit,Al-Maimouna,1209.214286,114.9285714,0,0,4
6980,3/31/16,3/17/16,Wassit,Al-Manathera,3527.571429,114.9285714,0.428571429,0,4
6981,3/31/16,3/17/16,Wassit,Al-Mejar Al-Kabir,1552.857143,114.9285714,2.5,0,4
6982,3/31/16,3/17/16,Wassit,Al-Midaina,474.7857143,114.9285714,0.285714286,0,4
6983,3/31/16,3/17/16,Wassit,Al-Muqdadiya,805.3571429,114.9285714,0.071428571,0,4
6984,3/31/16,3/17/16,Wassit,Al-Musayab,449,114.9285714,0.071428571,0,4
6985,3/31/16,3/17/16,Wassit,Al-Na'maniya,2271.285714,114.9285714,22.28571429,85,4
6986,3/31/16,3/17/16,Wassit,Al-Qurna,205.2142857,114.9285714,0,0,4
6987,3/31/16,3/17/16,Wassit,Al-Rifa'i,1193,114.9285714,0.357142857,0,4
6988,3/31/16,3/17/16,Wassit,Al-Rumaitha,741.6428571,114.9285714,0,0,4
6989,3/31/16,3/17/16,Wassit,Al-Rutba,447.3571429,114.9285714,0,0,4
6990,3/31/16,3/17/16,Wassit,Al-Samawa,789.2857143,114.9285714,0,0,4
6991,3/31/16,3/17/16,Wassit,Al-Shamiya,1822.928571,253.7857143,7,0,4
6992,3/31/16,3/17/16,Wassit,Al-Shatra,668.7142857,253.7857143,4.285714286,0,4
6993,3/31/16,3/17/16,Wassit,Al-Shikhan,3177.357143,253.7857143,13,0,4
6994,3/31/16,3/17/16,Wassit,Al-Shirqat,616.5714286,253.7857143,0,0,4
6995,3/31/16,3/17/16,Wassit,Al-Suwaira,275.2857143,253.7857143,0,0,4
6996,3/31/16,3/17/16,Wassit,Al-Zubair,2221.928571,253.7857143,0.5,0,4
6997,3/31/16,3/17/16,Wassit,Ali Al-Gharbi,1209.214286,253.7857143,0,0,4
6998,3/31/16,3/17/16,Wassit,Amara,3527.571429,253.7857143,0.428571429,0,4
6999,3/31/16,3/17/16,Wassit,Amedi,1552.857143,253.7857143,2.5,0,4
7000,3/31/16,3/17/16,Wassit,Ana,474.7857143,253.7857143,0.285714286,0,4
7001,3/31/16,3/17/16,Wassit,Ba'quba,805.3571429,253.7857143,0.071428571,0,4
7002,3/31/16,3/17/16,Wassit,Badra,449,253.7857143,0.071428571,0,4
7003,3/31/16,3/17/16,Wassit,Baiji,2271.285714,253.7857143,22.28571429,0,4
7004,3/31/16,3/17/16,Wassit,Balad,205.2142857,253.7857143,0,0,4
7005,3/31/16,3/17/16,Wassit,Baladrooz,1193,253.7857143,0.357142857,0,4
7006,3/31/16,3/17/16,Wassit,Basrah,741.6428571,253.7857143,0,0,4
7007,3/31/16,3/17/16,Wassit,Chamchamal,447.3571429,253.7857143,0,0,4
7008,3/31/16,3/17/16,Wassit,Dahuk,789.2857143,253.7857143,0,0,4
7009,3/31/16,3/17/16,Wassit,Darbandikhan,668.7142857,28.21428571,4.285714286,0,4
7010,3/31/16,3/17/16,Wassit,Diwaniya,3177.357143,28.21428571,13,0,4
7011,3/31/16,3/17/16,Wassit,Dokan,616.5714286,28.21428571,0,0,4
7012,3/31/16,3/17/16,Wassit,Falluja,2221.928571,28.21428571,0.5,0,4
7013,3/31/16,3/17/16,Wassit,Fao,1209.214286,28.21428571,0,0,4
7014,3/31/16,3/17/16,Wassit,Haditha,3527.571429,28.21428571,0.428571429,0,4
7015,3/31/16,3/17/16,Wassit,Halabja,1552.857143,28.21428571,2.5,0,4
7016,3/31/16,3/17/16,Wassit,Hamza,474.7857143,28.21428571,0.285714286,0,4
7017,3/31/16,3/17/16,Wassit,Hashimiya,805.3571429,28.21428571,0.071428571,0,4
7018,3/31/16,3/17/16,Wassit,Hatra,449,28.21428571,0.071428571,0,4
7019,3/31/16,3/17/16,Wassit,Heet,2271.285714,28.21428571,22.28571429,0,4
7020,3/31/16,3/17/16,Wassit,Hilla,205.2142857,28.21428571,0,0,4
7021,3/31/16,3/17/16,Wassit,Kadhimia,789.2857143,28.21428571,0,0,4
7022,3/31/16,3/17/16,Wassit,Kalar,1193,28.21428571,0.357142857,0,4
7023,3/31/16,3/17/16,Wassit,Karkh,741.6428571,28.21428571,0,0,4
7024,3/31/16,3/17/16,Wassit,Kerbala,447.3571429,28.21428571,0,0,4
7025,3/31/16,3/17/16,Wassit,Khanaqin,1822.928571,64.5,7,0,4
7026,3/31/16,3/17/16,Wassit,Kifri,668.7142857,64.5,4.285714286,0,4
7027,3/31/16,3/17/16,Wassit,Kirkuk,3177.357143,64.5,13,0,4
7028,3/31/16,3/17/16,Wassit,Koisnjaq,616.5714286,64.5,0,0,4
7029,3/31/16,3/17/16,Wassit,Kufa,275.2857143,64.5,0,0,4
7030,3/31/16,3/17/16,Wassit,Kut,2221.928571,64.5,0.5,0,4
7031,3/31/16,3/17/16,Wassit,Mada'in,1209.214286,64.5,0,0,4
7032,3/31/16,3/17/16,Wassit,Mahmoudiya,3527.571429,64.5,0.428571429,0,4
7033,3/31/16,3/17/16,Wassit,Makhmur,1552.857143,64.5,2.5,0,4
7034,3/31/16,3/17/16,Wassit,Mergasur,474.7857143,64.5,0.285714286,0,4
7035,3/31/16,3/17/16,Wassit,Mosul,805.3571429,64.5,0.071428571,0,4
7036,3/31/16,3/17/16,Wassit,Najaf,449,64.5,0.071428571,0,4
7037,3/31/16,3/17/16,Wassit,Nassriya,2271.285714,64.5,22.28571429,0,4
7038,3/31/16,3/17/16,Wassit,Penjwin,205.2142857,64.5,0,0,4
7039,3/31/16,3/17/16,Wassit,Pshdar,1193,64.5,0.357142857,0,4
7040,3/31/16,3/17/16,Wassit,Qal'at Saleh,741.6428571,64.5,0,0,4
7041,3/31/16,3/17/16,Wassit,Ramadi,447.3571429,64.5,0,0,4
7042,3/31/16,3/17/16,Wassit,Rania,789.2857143,64.5,0,0,4
7043,3/31/16,3/17/16,Wassit,Samarra,1822.928571,75.35714286,7,0,4
7044,3/31/16,3/17/16,Wassit,Shaqlawa,668.7142857,75.35714286,4.285714286,0,4
7045,3/31/16,3/17/16,Wassit,Sharbazher,3177.357143,75.35714286,13,0,4
7046,3/31/16,3/17/16,Wassit,Shatt Al-Arab,616.5714286,75.35714286,0,0,4
7047,3/31/16,3/17/16,Wassit,Sinjar,275.2857143,75.35714286,0,0,4
7048,3/31/16,3/17/16,Wassit,Soran,2221.928571,75.35714286,0.5,0,4
7049,3/31/16,3/17/16,Wassit,Sulaymaniya,1209.214286,75.35714286,0,0,4
7050,3/31/16,3/17/16,Wassit,Sumel,3527.571429,75.35714286,0.428571429,0,4
7051,3/31/16,3/17/16,Wassit,Suq Al-Shoyokh,1552.857143,75.35714286,2.5,0,4
7052,3/31/16,3/17/16,Wassit,Telafar,474.7857143,75.35714286,0.285714286,0,4
7053,3/31/16,3/17/16,Wassit,Tikrit,805.3571429,75.35714286,0.071428571,0,4
7054,3/31/16,3/17/16,Wassit,Tilkaif,449,75.35714286,0.071428571,0,4
7055,3/31/16,3/17/16,Wassit,Zakho,205.2142857,75.35714286,0,0,4
7056,4/14/16,3/31/16,Anbar,Abu Al-Khaseeb,4307.785714,44.78571429,5.071428571,2,5
7057,4/14/16,3/31/16,Anbar,Abu Al-Khaseeb,981.7857143,130.6428571,1.071428571,0,5
7058,4/14/16,3/31/16,Anbar,Adhamia,926.3571429,130.6428571,0,0,5
7059,4/14/16,3/31/16,Anbar,Afaq,2015.071429,130.6428571,0,0,5
7060,4/14/16,3/31/16,Anbar,Afaq,14933.57143,44.78571429,9.428571429,0,5
7061,4/14/16,3/31/16,Anbar,Ain Al-Tamur,1156.142857,44.78571429,0.285714286,0,5
7062,4/14/16,3/31/16,Anbar,Ain Al-Tamur,666,130.6428571,0,0,5
7063,4/14/16,3/31/16,Anbar,Akre,436.9285714,44.78571429,0.071428571,0,5
7064,4/14/16,3/31/16,Anbar,Al Resafa,4402.928571,44.78571429,3.428571429,0,5
7065,4/14/16,3/31/16,Anbar,Al Sadr,3105.785714,44.78571429,0,0,5
7066,4/14/16,3/31/16,Anbar,Al-Chibayish,11711.28571,44.78571429,0,0,5
7067,4/14/16,3/31/16,Anbar,Al-Daur,981.7857143,44.78571429,1.071428571,0,5
7068,4/14/16,3/31/16,Anbar,Al-Hai,926.3571429,44.78571429,0,0,5
7069,4/14/16,3/31/16,Anbar,Al-Hamdaniya,2015.071429,44.78571429,0,0,5
7070,4/14/16,3/31/16,Anbar,Al-Hawiga,666,44.78571429,0,0,5
7071,4/14/16,3/31/16,Anbar,Al-Hindiya,13241.78571,44.78571429,16.21428571,4,5
7072,4/14/16,3/31/16,Anbar,Al-Ka'im,628.7857143,44.78571429,0,0,5
7073,4/14/16,3/31/16,Anbar,Al-Kahla,2103.428571,44.78571429,1.142857143,0,5
7074,4/14/16,3/31/16,Anbar,Al-Khalis,1665.857143,44.78571429,0.428571429,0,5
7075,4/14/16,3/31/16,Anbar,Al-Khidhir,930.5714286,44.78571429,0,0,5
7076,4/14/16,3/31/16,Anbar,Al-Mahawil,1354.571429,44.78571429,0,0,5
7077,4/14/16,3/31/16,Anbar,Al-Maimouna,4307.785714,56.21428571,5.071428571,41,5
7078,4/14/16,3/31/16,Anbar,Al-Manathera,1877.142857,56.21428571,2.857142857,0,5
7079,4/14/16,3/31/16,Anbar,Al-Mejar Al-Kabir,14933.57143,56.21428571,9.428571429,0,5
7080,4/14/16,3/31/16,Anbar,Al-Midaina,1156.142857,56.21428571,0.285714286,0,5
7081,4/14/16,3/31/16,Anbar,Al-Muqdadiya,436.9285714,56.21428571,0.071428571,0,5
7082,4/14/16,3/31/16,Anbar,Al-Musayab,4402.928571,56.21428571,3.428571429,0,5
7083,4/14/16,3/31/16,Anbar,Al-Na'maniya,3105.785714,56.21428571,0,0,5
7084,4/14/16,3/31/16,Anbar,Al-Qurna,11711.28571,56.21428571,0,0,5
7085,4/14/16,3/31/16,Anbar,Al-Rifa'i,981.7857143,56.21428571,1.071428571,0,5
7086,4/14/16,3/31/16,Anbar,Al-Rumaitha,926.3571429,56.21428571,0,0,5
